order_id,product_id,add_to_cart_order,reordered
407759,44275,4,1
407759,1896,5,1
407759,13870,6,1
407759,5194,7,1
407759,47626,8,1
407759,22504,9,0
407759,29660,10,0
407759,9825,11,0
407759,8277,12,1
407759,43961,13,0
407759,17027,14,0
409253,5640,1,1
409253,11447,2,1
409253,28985,3,1
409253,28849,4,1
409846,30736,1,0
410934,44632,1,1
410934,13166,2,0
410934,14084,3,0
410934,37067,4,0
410934,35562,5,0
410934,38180,6,0
410934,38613,7,0
410934,22935,8,1
410934,23165,9,0
410934,24964,10,1
410934,43789,11,0
410934,41950,12,1
410934,27156,13,0
410934,46720,14,0
410934,31717,15,0
410934,26209,16,0
410934,31242,17,0
410934,27521,18,0
410934,47912,19,0
410934,21137,20,1
410934,28204,21,0
410934,29926,22,0
410934,27104,23,1
410934,10385,24,1
410934,48679,25,0
410934,43504,26,0
410934,30016,27,0
410934,47209,28,1
410934,48628,29,1
413694,43295,1,1
413694,46916,2,1
413694,16797,3,1
413694,42265,4,1
413694,39275,5,1
413694,16525,6,1
413694,35045,7,0
413694,11006,8,1
413694,40545,9,1
413694,9390,10,0
413694,39928,11,0
413694,39561,12,1
413694,32402,13,0
413694,22141,14,0
413694,9839,15,1
413694,41588,16,0
413694,46692,17,1
413694,14553,18,0
413694,7911,19,0
413694,29987,20,1
413694,21783,21,1
414191,38689,1,1
414191,35383,2,1
414191,13176,3,1
414191,5450,4,1
414191,38772,5,1
414191,4920,6,1
414191,41950,7,1
414191,38383,8,1
414191,24830,9,1
414191,9598,10,1
414191,30489,11,1
414191,11712,12,1
414191,26283,13,1
414191,21137,14,1
414191,34574,15,1
414191,40878,16,1
414191,35108,17,1
414191,27104,18,1
414191,15872,19,1
414191,2450,20,1
414191,25890,21,1
414191,13198,22,1
414191,31927,23,1
414191,32734,24,1
414191,3339,25,1
414191,10998,26,0
414280,16281,1,0
418968,24852,1,1
418968,49235,2,1
418968,49273,3,1
418968,23430,4,1
418968,11945,5,1
418968,32843,6,1
418968,49416,7,1
418968,21137,8,1
418968,31915,9,1
418968,18656,10,0
418968,14129,11,1
418968,3849,12,1
418968,49111,13,1
418968,46616,14,1
418968,6598,15,0
419855,36316,1,1
419855,33716,2,1
419855,25447,3,1
419855,22275,4,1
419855,47966,5,0
419855,41714,6,1
419855,20720,7,1
419855,4210,8,0
419855,19305,9,0
421126,17630,1,1
421126,895,2,1
421126,1511,3,1
421126,13176,4,1
421126,26790,5,1
421126,5450,6,0
421126,34448,7,0
421126,14633,8,0
421126,45066,9,0
421126,47626,10,0
421126,47759,11,0
421868,24852,1,0
421868,5818,2,1
421868,26209,3,1
421868,5322,4,0
421868,17794,5,0
421868,36127,6,0
423927,10749,1,1
423927,4562,2,1
423927,40706,3,1
423927,41950,4,0
423927,21137,5,0
423927,34243,6,0
423927,17461,7,1
425064,13176,1,1
425064,13249,2,1
425064,22149,3,1
425064,41950,4,1
425064,43662,5,1
425064,13263,6,1
425064,38777,7,1
425064,8518,8,0
425064,28769,9,0
425064,19478,10,0
425064,21616,11,0
425064,47626,12,1
425064,37524,13,0
425064,32578,14,1
425644,42392,1,1
425644,21195,2,1
425644,28918,3,1
425691,24964,1,1
425691,34126,2,1
425691,48585,3,0
425691,11408,4,1
425691,22935,5,1
425691,14197,6,0
425691,22395,7,0
425691,260,8,1
425691,2314,9,0
425691,21137,10,1
425691,24720,11,0
425691,44359,12,1
425691,39812,13,1
425691,17794,14,1
425691,33884,15,1
425691,41950,16,1
429915,1398,1,1
429915,2846,2,1
429915,27370,3,1
429915,40332,4,1
429915,15599,5,1
429915,18234,6,1
430444,11520,1,1
430444,47209,2,1
430444,2078,3,1
433112,20015,1,1
433112,47042,2,1
433112,13877,3,1
433112,32935,4,1
433112,17017,5,1
433112,24205,6,1
433112,46064,7,1
433112,29370,8,1
433112,5918,9,1
433112,31215,10,0
433112,11068,11,0
433112,49235,12,0
433112,38277,13,0
433112,41999,14,1
433112,29115,15,0
438950,46755,1,0
438950,11116,2,0
438950,8667,3,0
438950,2480,4,0
438950,25559,5,0
438950,7325,6,0
438950,28277,7,0
439986,7952,1,1
439986,27966,2,1
439986,24852,3,1
439986,18362,4,1
439986,42445,5,1
439986,40632,6,1
439986,47209,7,1
439986,24799,8,1
439986,9339,9,1
439986,39699,10,1
439986,28204,11,1
439986,36011,12,1
439986,36865,13,1
439986,41621,14,1
439986,27845,15,1
439986,22825,16,1
439986,2452,17,1
439986,41198,18,1
439986,28301,19,1
439986,22474,20,0
439986,5194,21,0
439986,39561,22,0
439986,25072,23,0
439986,43087,24,0
440995,24852,1,1
440995,39180,2,1
440995,22959,3,1
441383,31553,1,0
441383,15290,2,0
441383,38400,3,1
441383,44234,4,1
441383,287,5,1
441383,24852,6,1
441383,6091,7,1
441383,48705,8,1
441383,44245,9,1
441383,14947,10,1
443798,32700,1,0
443798,15929,2,1
443798,2469,3,1
443798,13083,4,0
443798,32020,5,0
443798,13643,6,1
443798,1534,7,1
443798,8260,8,0
443798,26002,9,0
443798,33351,10,0
443798,45064,11,0
443798,11869,12,0
443798,22890,13,0
443798,41351,14,0
443798,18019,15,0
443798,40770,16,0
443798,38456,17,0
443798,15412,18,0
443798,37966,19,0
443798,43867,20,0
443798,25861,21,0
443798,14612,22,0
443798,36664,23,0
443798,42580,24,0
443798,46479,25,0
443798,8920,26,0
443798,44949,27,0
443798,34862,28,0
443798,46193,29,0
443798,31506,30,0
443798,27696,31,0
443897,13176,1,1
443897,22187,2,0
443897,12363,3,0
443897,8174,4,1
443897,1694,5,1
443897,1408,6,0
443897,47209,7,1
443897,20041,8,0
443897,39485,9,0
443897,43735,10,0
443897,33768,11,0
443897,12614,12,0
443897,22308,13,1
443897,10826,14,0
443897,46087,15,1
443897,18072,16,1
443897,12872,17,1
443897,24830,18,1
444563,13176,1,1
444563,47209,2,1
444563,27012,3,1
444563,34668,4,1
444563,5785,5,1
444563,14531,6,1
444563,3952,7,1
444563,5876,8,1
444563,3469,9,0
444563,3376,10,0
444563,6873,11,1
444563,45842,12,1
444563,19816,13,1
444563,39055,14,1
444563,41844,15,1
444563,11182,16,1
444563,16254,17,1
444563,19677,18,1
444563,29311,19,0
444563,44103,20,1
444563,3896,21,1
444563,43961,22,1
444563,32864,23,1
444563,10798,24,1
444563,22328,25,1
444563,35855,26,1
444563,28278,27,1
444563,14477,28,1
444563,31471,29,1
444563,27325,30,0
444563,20996,31,0
444563,16281,32,0
444563,19057,33,1
444758,46041,1,1
444758,8803,2,1
447070,24799,1,1
447070,39275,2,1
447070,21616,3,1
447070,22474,4,1
447070,14870,5,1
447070,28289,6,1
447070,11555,7,1
447070,23192,8,1
447070,45007,9,1
447070,44053,10,0
447130,26914,1,1
447130,9741,2,1
447130,28431,3,1
447130,25931,4,1
447130,35951,5,1
447130,43768,6,1
447130,18993,7,1
447443,28983,1,1
447443,5449,2,1
447443,2078,3,1
447443,40251,4,1
447443,27966,5,0
447443,4452,6,0
447443,35476,7,0
447443,20459,8,0
447443,972,9,0
448214,44426,1,0
448214,4855,2,1
448214,25653,3,0
448214,31623,4,0
448214,2726,5,1
448214,25331,6,1
448214,35161,7,1
448214,23371,8,1
448214,38003,9,0
448214,39251,10,0
448214,35914,11,1
448214,8774,12,1
448214,49075,13,1
448214,45200,14,0
448214,34243,15,0
448214,24852,16,0
448214,45066,17,0
448214,9808,18,1
448214,40825,19,0
448214,22963,20,1
448214,13252,21,1
448214,27939,22,1
448214,10358,23,0
448214,7628,24,1
448214,24964,25,1
448214,16759,26,1
448214,29045,27,1
448214,25472,28,0
448214,33463,29,1
448214,20900,30,0
448214,43789,31,0
448214,2431,32,0
448214,20542,33,0
448214,1991,34,0
448801,20767,1,0
448801,27243,2,1
448801,14992,3,0
448801,26882,4,1
448801,9210,5,0
448801,23339,6,1
449402,14141,1,0
449402,33089,2,0
449402,21777,3,1
449402,27845,4,1
450210,36005,1,1
450210,14197,2,0
450210,8670,3,0
450210,44368,4,0
450210,10761,5,0
450210,33791,6,0
450210,33548,7,0
450210,23296,8,0
450210,16953,9,0
450210,29387,10,0
451209,39203,1,0
451209,11712,2,1
451209,31717,3,1
451209,4855,4,1
451209,5450,5,1
451209,44414,6,1
451429,39087,1,0
451429,11434,2,0
451429,24852,3,1
451429,6478,4,0
454007,7010,1,0
454007,38650,2,0
454007,36929,3,1
454007,165,4,0
454007,34034,5,0
454007,25659,6,0
454007,13733,7,0
454007,3952,8,0
454007,45123,9,1
454007,7308,10,0
454907,10339,1,1
454907,17530,2,1
454907,45223,3,1
454907,37188,4,1
454907,18606,5,1
456394,13176,1,1
456394,8424,2,0
456394,32177,3,0
456394,810,4,1
456394,47740,5,0
456394,15399,6,1
456394,40146,7,1
456394,20734,8,0
456394,32665,9,0
456394,38548,10,0
456394,34126,11,0
456394,5450,12,0
456394,27683,13,1
456394,10246,14,0
456394,30412,15,0
456394,12165,16,0
456934,13176,1,1
456934,34358,2,1
456934,31717,3,1
456934,24184,4,1
456934,19678,5,1
456934,47788,6,1
456934,30305,7,1
456934,15649,8,1
456934,45066,9,1
456934,15011,10,1
456934,16987,11,1
456934,21938,12,1
456934,14057,13,1
456934,30967,14,1
456934,46064,15,1
456934,48423,16,0
457786,8559,1,1
457786,42224,2,0
457786,49397,3,0
457786,47501,4,0
457786,16262,5,1
457786,11182,6,1
457786,24852,7,1
457786,13974,8,0
457786,40261,9,0
457786,47990,10,0
458161,18135,1,0
458161,46222,2,0
458161,15937,3,0
458161,34358,4,0
458161,9076,5,0
458161,3389,6,0
458161,24286,7,0
458161,11012,8,0
458161,8277,9,0
458161,46207,10,0
458161,26209,11,0
458214,35038,1,0
458214,34731,2,0
458214,9327,3,0
458214,7978,4,0
458214,33000,5,1
458214,10106,6,1
458214,24852,7,1
458214,5086,8,1
458214,9038,9,1
458214,12240,10,1
458214,4605,11,1
458214,20186,12,1
458214,27829,13,1
458214,13733,14,1
458214,8021,15,1
458214,18232,16,0
458214,45007,17,0
458214,18200,18,0
458214,40063,19,0
458214,17550,20,1
458214,48186,21,0
458214,18308,22,0
458933,21386,1,1
458933,43352,2,1
458933,16797,3,1
458933,16283,4,1
459196,27104,1,1
459196,5438,2,0
459196,23375,3,0
459196,5240,4,0
459196,4799,5,1
459196,47061,6,0
459196,21403,7,0
459196,44014,8,0
459196,17619,9,0
459196,26313,10,0
459196,35217,11,0
459196,5769,12,1
459196,46667,13,0
459196,24099,14,0
459196,46204,15,0
460216,21903,1,1
460216,17207,2,1
460216,9067,3,1
460216,13535,4,1
460216,15200,5,0
462379,5438,1,0
462379,38400,2,0
462379,12508,3,0
462379,15290,4,0
462379,12679,5,0
462379,36012,6,0
462528,1158,1,1
462528,17900,2,0
462528,19677,3,1
462528,9913,4,1
463714,21292,1,1
463714,42265,2,1
466477,10814,1,0
466477,16456,2,0
466477,19886,3,0
466477,44283,4,0
466477,7021,5,0
466477,22935,6,0
466477,5825,7,1
466477,37065,8,0
466477,20114,9,1
466477,20868,10,1
466477,11755,11,0
467056,48339,1,0
467056,23339,2,0
467056,12638,3,0
467056,48775,4,0
467056,41220,5,0
467056,42342,6,0
467056,37067,7,0
467056,47626,8,0
467056,7185,9,0
467056,33642,10,0
468885,38383,1,0
468885,33731,2,1
468885,21390,3,0
470580,21137,1,0
470580,36920,2,1
470580,5785,3,1
470580,10798,4,0
470580,30233,5,1
470580,18362,6,1
470821,17795,1,0
470821,19282,2,0
470821,7419,3,1
470821,20114,4,1
470821,42625,5,0
470821,46979,6,0
470821,19667,7,0
470821,44987,8,0
470821,327,9,0
470821,8173,10,0
470821,29818,11,0
470821,7345,12,0
470821,35221,13,0
470821,44292,14,1
470821,9018,15,1
470821,31506,16,0
470821,11278,17,0
471930,4086,1,1
471930,30391,2,1
471930,31553,3,1
471930,8955,4,1
473437,33572,1,1
473437,8424,2,1
473437,17794,3,1
473437,651,4,1
473437,6182,5,1
473437,26604,6,1
473437,12638,7,1
473437,13223,8,1
473437,2763,9,1
473437,24390,10,1
473437,39275,11,1
473437,21137,12,1
473437,26429,13,1
473437,32320,14,1
473437,44882,15,0
473437,44795,16,1
474576,22610,1,1
474576,45064,2,1
474576,8800,3,1
474576,29309,4,1
474576,34222,5,1
474576,8536,6,1
474576,31106,7,0
474576,36185,8,1
474576,49683,9,0
474576,287,10,1
474576,33237,11,1
474576,14897,12,0
474576,46041,13,0
474576,4700,14,0
474576,36431,15,0
474576,15860,16,0
474576,26312,17,0
474576,7969,18,0
474576,49610,19,0
474576,43409,20,0
474576,5025,21,0
474576,47209,22,0
474576,37131,23,0
474743,33929,1,0
474743,35633,2,0
474743,15424,3,0
474743,37774,4,0
474743,6568,5,0
474743,24209,6,0
480627,41588,1,1
480627,14947,2,1
480627,19019,3,1
481137,49235,1,1
481137,46522,2,1
481137,21955,3,1
481137,40268,4,1
481137,4367,5,1
481137,12462,6,1
481137,10246,7,1
481137,27360,8,1
481137,20378,9,1
481137,45349,10,1
481137,1631,11,0
481137,13176,12,1
481137,24625,13,0
481137,3631,14,0
481137,2113,15,0
483818,20392,1,1
483818,46820,2,1
483818,44359,3,1
483818,22935,4,1
483818,20906,5,1
483818,38533,6,1
483818,24964,7,1
483818,13249,8,1
483818,44622,9,1
483818,39430,10,1
483818,29987,11,1
483818,30489,12,1
483818,23765,13,1
483818,30391,14,1
483818,30063,15,1
483818,46667,16,1
483818,46627,17,1
483818,11286,18,0
483818,26209,19,1
483818,47626,20,1
484068,13176,1,1
484068,37119,2,1
484068,37646,3,1
484068,45599,4,0
484068,11143,5,0
484068,30442,6,1
484068,9839,7,1
484068,10369,8,1
484068,21137,9,1
484068,35227,10,1
484068,42110,11,1
484068,4920,12,0
484068,47610,13,1
484068,37055,14,1
484068,26620,15,1
484068,22963,16,1
484068,22908,17,0
484068,48239,18,0
484068,5876,19,0
484068,42701,20,0
484068,30492,21,0
484068,46260,22,1
484068,32290,23,0
484068,9703,24,0
484068,20309,25,0
484068,5212,26,0
484125,6142,1,0
484125,41588,2,0
484125,33438,3,0
484125,8204,4,1
484125,19904,5,0
484125,27730,6,1
484125,15150,7,0
484125,10960,8,0
484125,44142,9,0
484125,12127,10,0
484125,24852,11,0
485302,28204,1,1
485302,47626,2,0
485302,16185,3,0
485302,21137,4,1
485302,21641,5,1
485302,44375,6,1
485302,43496,7,0
485302,15664,8,0
485302,47953,9,0
485302,12087,10,0
487350,24852,1,1
487350,32655,2,1
487350,22935,3,1
487350,47766,4,1
487350,11937,5,1
487350,13548,6,0
487350,45200,7,0
487350,12871,8,0
488524,13176,1,1
488524,13292,2,1
488524,10753,3,1
488524,6760,4,1
488524,23334,5,1
488524,48246,6,1
488524,43182,7,1
488524,29926,8,1
488524,17224,9,1
488524,28204,10,1
488524,8638,11,1
488524,45223,12,0
488524,19182,13,1
488524,21137,14,0
488860,24852,1,1
488860,41383,2,1
488860,4297,3,1
488860,17264,4,1
488860,39134,5,1
488860,41779,6,0
488860,23204,7,0
488860,46203,8,1
489007,38750,1,1
489007,4357,2,1
489007,9138,3,1
489007,24838,4,0
489007,33731,5,1
489007,26751,6,0
489007,29582,7,0
489007,25016,8,0
489007,29987,9,0
489757,23785,1,1
489757,31683,2,0
489757,14218,3,1
489757,13536,4,0
489757,44843,5,0
489757,23723,6,0
489757,1463,7,0
489757,8424,8,0
489757,18523,9,0
489757,44156,10,1
489757,33787,11,0
489757,33754,12,0
489757,40571,13,0
489757,4605,14,0
490324,10998,1,1
490324,4455,2,1
490324,13702,3,1
490324,43713,4,1
490324,37220,5,1
490324,34448,6,1
493628,38454,1,0
493628,24344,2,0
493628,33671,3,0
493628,7969,4,1
493628,12569,5,0
493628,18339,6,0
493628,47626,7,0
493628,27418,8,0
493628,38730,9,0
493909,5514,1,1
493909,38650,2,1
494887,14650,1,1
494891,45007,1,1
494891,13984,2,1
494891,34126,3,0
494891,7676,4,1
494891,34469,5,0
494891,28601,6,1
494891,24830,7,0
494891,49683,8,1
494891,47626,9,0
494891,39475,10,0
494891,36735,11,0
494891,6141,12,0
500131,5514,1,1
500131,13176,2,1
500131,1463,3,1
500131,24320,4,1
500131,29363,5,1
500131,11087,6,0
500131,42903,7,1
500131,45840,8,0
500131,8092,9,0
500131,2615,10,0
500131,39378,11,0
500150,37067,1,0
500150,4799,2,0
500150,25890,3,1
500150,34243,4,0
500150,343,5,0
500150,33195,6,0
500150,44683,7,0
500150,12779,8,0
500150,44580,9,0
500150,7704,10,0
500150,13351,11,1
501818,22035,1,0
501818,17131,2,1
501818,23288,3,1
501818,30630,4,1
501818,31678,5,1
501818,47209,6,1
501818,30233,7,0
501818,42837,8,1
502215,23543,1,1
502215,13176,2,0
502215,21903,3,1
502215,42265,4,1
502215,47156,5,1
502215,29127,6,1
502215,20574,7,1
502215,7952,8,0
502215,1546,9,1
502215,16479,10,1
502215,45639,11,0
502215,21783,12,0
502215,9186,13,0
502330,1337,1,1
502330,23430,2,1
502330,32685,3,1
502330,19173,4,1
502330,11712,5,1
502330,7485,6,1
502330,20588,7,1
503206,30391,1,1
503206,2078,2,1
503206,44359,3,1
503206,21405,4,1
503206,21137,5,1
503206,21463,6,1
503206,46990,7,1
503206,19894,8,1
503206,21195,9,1
503206,19048,10,1
503206,9047,11,1
503206,10814,12,1
503206,27521,13,1
503206,34243,14,1
503206,49383,15,1
503206,48642,16,1
503206,5991,17,1
503206,8230,18,1
503206,35939,19,1
503206,21681,20,1
503206,34824,21,1
503206,34358,22,1
503206,41817,23,0
503206,35633,24,0
503206,13765,25,0
503206,27344,26,0
503206,20324,27,0
503206,49283,28,0
503622,23516,1,0
503622,24390,2,0
503622,20704,3,0
503622,26209,4,1
503622,29965,5,0
503622,31506,6,0
503732,18465,1,1
503732,48299,2,1
503732,3957,3,1
503732,204,4,0
503732,23740,5,0
503732,18648,6,0
503732,33380,7,0
503732,23854,8,1
503732,29307,9,1
503732,39097,10,1
503732,28058,11,1
504018,20574,1,1
504018,37646,2,0
504018,6300,3,1
504018,47766,4,1
504018,44632,5,1
504018,34217,6,1
504018,24631,7,1
504018,26298,8,0
504018,11865,9,0
504018,47626,10,1
504018,49683,11,1
504018,26209,12,1
504018,24622,13,1
504018,15613,14,1
504018,21616,15,1
504018,27544,16,0
504018,3376,17,0
504018,36680,18,1
504018,22035,19,0
504018,39619,20,1
504018,33572,21,0
504018,6187,22,0
504018,45210,23,0
504018,45007,24,1
504018,24221,25,0
504018,21230,26,0
505132,4671,1,1
505132,20114,2,1
505132,40542,3,0
505132,24010,4,0
505132,17334,5,0
505132,4932,6,0
505132,28913,7,0
505132,7969,8,0
505132,47209,9,0
505132,11827,10,0
505132,44142,11,0
505132,28156,12,0
505274,4137,1,0
505274,41860,2,0
505274,38341,3,0
505274,35055,4,0
505274,34063,5,0
506675,13176,1,0
506675,4920,2,0
506675,46516,3,0
506675,6613,4,1
506675,43352,5,0
506675,6729,6,0
506675,35269,7,0
506675,37687,8,0
508263,25686,1,1
508263,43352,2,1
508263,38726,3,0
508263,15390,4,0
508263,14688,5,0
508263,22559,6,0
508263,47877,7,0
508263,47141,8,0
508290,31449,1,0
508290,17858,2,0
508290,26165,3,0
508290,43772,4,1
508290,16185,5,0
508290,21372,6,1
508290,46129,7,0
508290,378,8,0
508290,39844,9,0
508290,26497,10,1
508290,47955,11,0
508290,27845,12,0
508290,49235,13,1
508290,14897,14,0
508573,21903,1,1
508573,43352,2,1
508573,22507,3,1
508573,10326,4,1
509362,196,1,1
509362,46149,2,1
511889,5479,1,1
511889,12121,2,0
512214,27891,1,0
512443,13176,1,1
512443,2855,2,1
512443,3798,3,0
512443,39858,4,0
512443,32303,5,0
512443,21137,6,1
512443,16797,7,1
512443,30720,8,1
512443,43352,9,1
512443,39275,10,1
513471,10132,1,0
513471,39275,2,1
515814,28238,1,1
515814,25934,2,0
515814,4602,3,1
515814,2054,4,1
518673,27705,1,1
520855,13176,1,1
520855,33845,2,1
520855,13560,3,1
520855,25000,4,1
520855,7781,5,1
520855,7559,6,1
520855,34430,7,1
520855,40310,8,1
520855,37158,9,1
520855,47388,10,1
520855,18814,11,1
520855,27968,12,1
520855,17652,13,1
520855,34243,14,1
521215,3481,1,1
521215,9154,2,1
521215,35535,3,1
521215,27392,4,0
521215,39450,5,0
521215,11520,6,0
521215,21903,7,0
521215,40279,8,1
524914,7745,1,0
524914,25145,2,0
527443,31506,1,0
527443,12320,2,0
527443,46906,3,0
527443,20670,4,0
527891,26384,1,0
527891,17896,2,0
527891,40174,3,0
527891,10473,4,0
527891,13102,5,0
527891,26006,6,0
527891,22105,7,1
527891,46941,8,0
527891,46347,9,1
527891,3919,10,0
527891,36431,11,0
527891,4605,12,1
527891,429,13,0
527891,9384,14,1
527891,11408,15,0
527891,29346,16,1
527891,5047,17,0
527891,22750,18,0
527891,26172,19,0
528654,30406,1,1
528654,47766,2,1
528654,5624,3,1
528654,35622,4,1
528654,33401,5,1
529824,33037,1,1
529824,5550,2,0
529824,10749,3,1
529824,22935,4,1
529824,21938,5,1
529824,49075,6,1
529824,41149,7,0
529824,16797,8,0
529824,43352,9,0
529824,4855,10,0
529824,47884,11,0
529824,47209,12,1
529824,2651,13,0
530174,10607,1,1
530174,4338,2,1
530174,3957,3,1
530174,17677,4,1
530174,1463,5,0
530174,14971,6,0
530174,3876,7,0
532654,47058,1,1
532654,22559,2,0
532654,24631,3,0
532654,29061,4,0
532654,13966,5,0
532654,12324,6,0
532654,34360,7,0
532654,39464,8,0
532654,19003,9,0
532654,16953,10,0
533677,9458,1,1
533677,23909,2,1
533677,26312,3,1
533677,12015,4,1
533677,10049,5,1
533677,34217,6,1
533677,9124,7,1
533677,22559,8,1
533677,37262,9,1
533677,14126,10,1
533677,31461,11,1
533677,3307,12,1
533677,9076,13,1
533677,13077,14,0
533677,47738,15,0
533677,30850,16,0
533677,1999,17,0
533677,14573,18,0
533677,36962,19,0
533677,30551,20,0
534521,7948,1,1
534521,22922,2,0
534521,27156,3,1
534521,35769,4,0
534521,12845,5,0
534521,18656,6,1
534521,12409,7,0
534521,16182,8,1
534601,24852,1,1
534601,32717,2,0
534601,45066,3,0
535643,16953,1,0
535643,45603,2,0
535643,30776,3,0
535643,27464,4,1
535643,712,5,0
535643,11598,6,1
535643,13176,7,0
536954,28204,1,1
536954,5025,2,1
536954,28993,3,1
536954,46069,4,1
536954,9076,5,1
536954,16797,6,1
536954,22935,7,1
536954,39315,8,1
536954,1902,9,0
536954,33413,10,0
536954,16014,11,1
536954,12859,12,1
537121,17021,1,1
537121,33568,2,0
537121,26209,3,0
537121,34243,4,0
537121,2568,5,0
537121,39721,6,0
543954,4472,1,1
543954,47766,2,1
543954,38118,3,0
543954,30489,4,1
543954,21019,5,0
543954,40604,6,1
543954,42495,7,0
543954,39408,8,1
543954,21903,9,0
543954,32303,10,1
543954,5764,11,1
543954,15950,12,1
543954,3952,13,0
543954,17949,14,1
543954,6046,15,1
543954,28199,16,0
543954,32059,17,1
545104,46061,1,1
545283,33565,1,1
545283,28464,2,0
545283,33687,3,0
546758,19519,1,1
546758,45535,2,1
546758,49628,3,0
546758,17758,4,0
546758,45446,5,0
546758,28051,6,1
546758,35939,7,1
546758,3376,8,0
546758,260,9,1
546758,29447,10,1
546839,13176,1,1
546839,31717,2,1
546839,30391,3,1
546839,11182,4,1
546839,48487,5,1
546839,13565,6,0
546839,19508,7,0
548054,17704,1,1
548054,39400,2,1
548054,33358,3,1
548054,27966,4,1
548054,32842,5,0
548054,26587,6,0
548054,33343,7,0
548054,42283,8,0
548054,3931,9,0
548054,37265,10,1
548054,16619,11,0
548054,31164,12,0
548054,31706,13,0
548069,13944,1,1
548069,33452,2,1
548069,16511,3,1
551310,22759,1,1
551310,7179,2,1
551310,18171,3,1
551310,48595,4,1
551310,29987,5,1
551310,9385,6,1
551310,25146,7,1
551310,24489,8,1
551310,43789,9,1
551310,10768,10,1
551310,42828,11,1
551310,41220,12,1
551310,46979,13,1
551310,31371,14,1
551310,13176,15,1
551310,12745,16,1
551310,34320,17,1
551310,29307,18,1
551310,11737,19,1
551310,38288,20,1
551310,45333,21,1
551676,33401,1,1
551676,47766,2,1
551676,15290,3,1
551676,45208,4,1
551676,4462,5,0
551676,23417,6,0
551676,2435,7,0
554141,14252,1,1
554141,24382,2,1
554141,2469,3,1
554141,18381,4,0
554141,44234,5,1
554141,7762,6,0
556249,15984,1,1
556249,38312,2,1
556249,4472,3,1
556249,48220,4,1
556249,13176,5,1
556249,39275,6,1
556249,9092,7,1
556249,10234,8,1
556249,30290,9,0
556249,48467,10,0
556249,2966,11,0
556249,44247,12,0
556249,20084,13,0
556475,21333,1,1
556475,7644,2,1
556475,12232,3,1
556475,14168,4,1
556475,24253,5,1
556475,13147,6,1
556475,13456,7,1
556475,32691,8,1
556475,3635,9,0
556475,24929,10,1
556475,47626,11,1
557937,4210,1,1
557937,13176,2,1
557937,27277,3,0
558665,8518,1,1
558665,5876,2,1
558665,46667,3,1
558665,12419,4,0
558665,39812,5,0
558665,46979,6,1
558665,44146,7,0
558665,49533,8,0
558665,3787,9,1
558665,21910,10,0
558665,35425,11,0
558665,16206,12,1
558718,35108,1,1
558718,45856,2,1
558718,31040,3,1
558718,29370,4,0
558718,21616,5,1
559991,27250,1,1
559991,38248,2,1
559991,31257,3,1
559991,17652,4,1
559991,11824,5,1
559991,27663,6,0
559991,34,7,0
559991,13249,8,0
560592,22028,1,1
560592,25379,2,1
560592,40688,3,1
560592,9397,4,1
562839,26177,1,0
562839,21506,2,0
562839,21626,3,0
562839,14627,4,0
562839,38452,5,0
562839,14010,6,0
562839,47766,7,1
562839,49683,8,0
562839,46979,9,0
562839,34969,10,0
562839,21616,11,1
562839,13176,12,0
562839,21137,13,1
562839,29675,14,0
562839,39180,15,0
562839,7054,16,1
562839,12845,17,0
562839,37215,18,0
562839,49520,19,0
562839,24382,20,0
562839,24964,21,0
562839,44961,22,0
562839,3283,23,0
562952,31778,1,1
562952,325,2,1
562952,17640,3,1
562952,28441,4,1
562952,21936,5,1
562952,10049,6,1
562952,49555,7,0
562952,1460,8,1
562952,16797,9,0
562952,28199,10,0
562952,2350,11,1
562952,24890,12,0
562952,4367,13,0
562961,3873,1,1
562961,26047,2,1
562961,35914,3,1
562961,18288,4,0
562961,33705,5,1
562961,46226,6,1
562961,21903,7,1
562961,47766,8,1
562961,28572,9,1
562961,9515,10,1
562961,23288,11,1
562961,1695,12,1
562961,36735,13,1
562961,14129,14,1
562961,13535,15,1
562961,29307,16,0
562961,44987,17,0
562961,6286,18,0
562961,3800,19,0
562961,10798,20,0
564137,24964,1,1
564137,21137,2,1
564137,24852,3,1
564137,23634,4,1
564137,25330,5,1
564137,12858,6,1
564137,35951,7,1
564137,41149,8,1
564137,25659,9,1
564137,46533,10,1
564137,21616,11,1
564478,44683,1,0
564478,34448,2,0
564478,12206,3,0
564478,18370,4,0
565655,24852,1,1
565655,40403,2,0
565655,12678,3,1
565655,22959,4,0
565655,39936,5,0
565655,11038,6,0
565655,8424,7,0
565655,48825,8,0
565655,46274,9,0
565655,1117,10,0
565655,34234,11,0
566254,40002,1,0
566254,48523,2,0
566254,6287,3,1
566254,8518,4,0
566254,10749,5,0
566254,34217,6,0
566254,890,7,1
566254,46676,8,1
566254,9755,9,0
566407,10326,1,0
566407,37250,2,1
567230,33198,1,1
567230,19660,2,1
567230,46667,3,1
567230,31678,4,1
567230,44632,5,1
567230,3957,6,1
567230,18891,7,1
567230,23744,8,0
567230,432,9,0
567230,24120,10,0
567230,37646,11,0
567427,38689,1,1
567427,6508,2,1
567427,47766,3,1
567427,47626,4,1
567427,8955,5,0
567427,4472,6,0
567427,17461,7,1
567427,8518,8,0
567427,41642,9,0
567427,5212,10,1
567427,16797,11,1
567427,45066,12,0
567427,30169,13,1
