order_id,product_id,add_to_cart_order,reordered
36119,11737,7,1
36119,41149,8,1
36119,21169,9,1
36119,43772,10,1
36119,8424,11,1
36119,30391,12,0
36119,24518,13,1
36197,21936,1,1
36197,17600,2,1
36197,27966,3,1
36197,21137,4,1
36197,33572,5,1
36197,13166,6,1
36197,13176,7,1
36231,35199,1,0
36231,21019,2,1
36231,6142,3,0
36231,28371,4,0
36231,4879,5,0
36231,31564,6,0
36231,23630,7,1
36287,21903,1,1
36287,13984,2,1
36287,18434,3,1
36287,34243,4,1
36287,27521,5,1
36291,13575,1,1
36291,32403,2,1
36291,12341,3,1
36291,8048,4,1
36291,38768,5,1
36310,27440,1,0
36310,30233,2,0
36310,47367,3,0
36310,45425,4,0
36310,21137,5,0
36310,5618,6,0
36375,16387,1,0
36375,39721,2,0
36375,38430,3,1
36456,47141,1,0
36456,11281,2,0
36456,26709,3,0
36456,35752,4,0
36456,49265,5,0
36456,1017,6,0
36456,49054,7,0
36456,40287,8,0
36456,24852,9,1
36459,30287,1,1
36459,35181,2,1
36459,2120,3,1
36459,2962,4,1
36472,29334,1,0
36472,28842,2,0
36472,26209,3,0
36472,37975,4,1
36472,5785,5,1
36472,6878,6,0
36506,49260,1,1
36506,9699,2,0
36506,47156,3,1
36506,22825,4,1
36506,44359,5,1
36506,343,6,1
36506,5876,7,1
36506,21019,8,1
36506,41744,9,1
36520,16185,1,1
36520,5785,2,1
36520,26315,3,1
36520,35221,4,1
36520,11520,5,0
36520,13870,6,1
36520,9339,7,0
36520,8277,8,0
36520,22035,9,1
36520,42265,10,0
36520,16823,11,0
36578,39275,1,1
36590,9068,1,1
36590,16714,2,1
36590,15424,3,1
36590,22037,4,1
36590,30320,5,1
36590,45483,6,1
36590,49637,7,1
36590,449,8,1
36590,30394,9,1
36590,9340,10,1
36590,26554,11,1
36594,35752,1,0
36594,20607,2,0
36594,20022,3,1
36594,24852,4,1
36594,38511,5,1
36594,1685,6,1
36594,22959,7,1
36594,15290,8,1
36594,23909,9,0
36594,5460,10,0
36594,44042,11,1
36594,16797,12,1
36594,45188,13,1
36594,6197,14,1
36594,8193,15,1
36594,33747,16,1
36594,10673,17,1
36594,33560,18,0
36594,44512,19,0
36594,8747,20,0
36594,2668,21,1
36594,7333,22,1
36594,9176,23,1
36594,44580,24,0
36594,31762,25,0
36594,13909,26,0
36594,39275,27,0
36594,21616,28,0
36594,23341,29,1
36594,12916,30,1
36602,44820,1,1
36602,38689,2,1
36602,30290,3,1
36602,21616,4,1
36602,4546,5,0
36602,39837,6,0
36602,12138,7,0
36602,37400,8,1
36602,20754,9,0
36602,41319,10,0
36602,33731,11,1
36602,18205,12,0
36602,8021,13,1
36633,9839,1,1
36633,22825,2,1
36633,47766,3,1
36633,27104,4,1
36633,27845,5,1
36633,24852,6,1
36643,34969,1,0
36643,26668,2,1
36643,38051,3,1
36643,30489,4,1
36643,21616,5,1
36643,22720,6,1
37004,38540,1,0
37004,48144,2,0
37004,1366,3,1
37004,48440,4,1
37004,12630,5,1
37004,12916,6,1
37004,19068,7,1
37004,32858,8,1
37005,6613,1,0
37006,28204,1,1
37006,49683,2,1
37006,21288,3,1
37006,24852,4,1
37006,39408,5,1
37006,33198,6,1
37006,27240,7,0
37006,32429,8,0
37006,6341,9,1
37006,28597,10,0
37044,8953,1,1
37044,19348,2,1
37044,43352,3,1
37044,30827,4,1
37044,37687,5,1
37044,37104,6,0
37044,39922,7,0
37044,25878,8,1
37044,12078,9,1
37044,16797,10,1
37044,21288,11,0
37044,13176,12,1
37044,280,13,0
37044,39275,14,1
37123,27344,1,1
37123,45066,2,1
37123,46206,3,1
37123,11782,4,1
37123,34551,5,1
37123,36746,6,1
37148,1514,1,0
37148,25706,2,1
37148,41844,3,0
37148,30340,4,0
37148,46025,5,0
37148,41272,6,0
37148,5067,7,0
37148,24186,8,0
37224,12324,1,1
37224,27325,2,1
37224,21137,3,1
37224,5699,4,1
37224,49273,5,1
37224,29879,6,1
37270,17080,1,0
37270,25804,2,1
37270,48370,3,1
37270,33129,4,1
37270,21376,5,1
37270,29553,6,1
37296,33232,1,1
37296,28007,2,1
37297,5161,1,1
37297,37193,2,0
37297,18618,3,0
37299,13176,1,1
37299,5450,2,1
37299,14874,3,1
37299,19057,4,1
37299,30391,5,1
37299,34137,6,1
37299,8518,7,1
37299,21137,8,1
37299,8174,9,1
37299,27966,10,1
37299,17461,11,0
37299,39075,12,0
37299,17747,13,0
37299,5876,14,1
37299,30489,15,1
37299,38557,16,1
37299,10570,17,1
37316,12858,1,1
37316,30219,2,1
37316,1377,3,1
37316,24852,4,1
37316,11688,5,1
37536,32655,1,1
37536,397,2,0
37536,651,3,0
37536,27744,4,1
37536,18557,5,0
37536,14881,6,0
37536,44449,7,0
37536,28476,8,0
37536,16185,9,0
37536,5652,10,0
37536,41806,11,1
37536,4809,12,1
37536,39747,13,1
37576,23543,1,1
37576,13166,2,1
37576,22908,3,0
37576,30561,4,1
37576,46906,5,1
37576,27966,6,1
37576,24852,7,1
37576,19057,8,1
37576,26223,9,0
37576,6975,10,1
37576,3952,11,1
37576,17794,12,1
37595,37687,1,1
37595,42392,2,1
37595,30827,3,1
37595,45683,4,1
37595,27796,5,1
37595,10326,6,1
37595,31805,7,1
37595,12341,8,0
37681,24838,1,1
37681,20738,2,1
37681,2148,3,1
37681,26032,4,1
37681,9521,5,0
37681,25767,6,0
37681,16142,7,1
37681,219,8,1
37681,12008,9,1
37681,49387,10,1
37681,5262,11,0
37681,48128,12,0
37681,17213,13,0
37681,1921,14,1
37681,2020,15,0
37689,47766,1,0
37689,48335,2,1
37689,32177,3,1
37689,21137,4,1
37689,31970,5,0
37689,19048,6,0
37689,43421,7,0
37689,22035,8,1
37689,21267,9,1
37689,28535,10,0
37689,18370,11,0
37689,38844,12,1
37689,432,13,0
37704,13176,1,1
37704,20148,2,1
37704,44787,3,1
37704,5449,4,1
37751,9387,1,1
37751,24852,2,1
37751,24830,3,1
37785,46822,1,0
37785,24759,2,0
37785,38347,3,0
37785,47031,4,0
37785,35948,5,0
37785,32156,6,0
37785,12916,7,0
37785,13944,8,0
37873,7862,1,1
37873,12736,2,1
37887,45004,1,1
37887,26767,2,1
37984,6729,1,0
37984,21873,2,0
37984,6184,3,0
37984,33783,4,0
37984,15672,5,0
37984,26569,6,0
38084,21616,1,1
38084,27978,2,0
38084,45723,3,0
38084,19622,4,0
38084,36076,5,0
38084,40604,6,1
38084,47209,7,0
38084,34128,8,1
38084,23484,9,1
38084,33731,10,0
38084,651,11,1
38084,41674,12,0
38084,31371,13,0
38084,47626,14,0
38084,34358,15,1
38084,13380,16,0
38084,3464,17,1
38084,32030,18,0
38084,8309,19,0
38084,24799,20,0
38084,28465,21,0
38084,8516,22,0
38084,40233,23,0
38084,5479,24,1
38084,18200,25,0
38084,28874,26,0
38088,27845,1,1
38088,32588,2,0
38088,14129,3,0
38088,27966,4,0
38088,9839,5,1
38088,43463,6,0
38088,41706,7,0
38088,24584,8,0
38088,23672,9,0
38088,16805,10,0
38305,12089,1,1
38305,13166,2,1
38305,44624,3,1
38347,18376,1,0
38347,19660,2,1
38347,32059,3,1
38347,13712,4,1
38347,11159,5,1
38347,5876,6,1
38495,29309,1,0
38495,42352,2,0
38495,37611,3,0
38495,46822,4,1
38495,49144,5,1
38529,28204,1,1
38529,10017,2,0
38545,35504,1,1
38545,36397,2,1
38545,18465,3,1
38545,31717,4,1
38545,27293,5,1
38545,21514,6,1
38610,4210,1,0
38610,5077,2,1
38610,35244,3,0
38610,33756,4,1
38610,36360,5,0
38610,12683,6,0
38610,21293,7,0
38610,5640,8,0
38770,22888,1,1
38770,47766,2,1
38770,20082,3,1
38770,16797,4,1
38770,4920,5,1
38770,34969,6,1
38770,25705,7,1
38986,47766,1,1
38986,28204,2,1
38986,9387,3,0
38986,34969,4,0
38986,42265,5,0
38986,49683,6,0
38986,31553,7,0
38986,27104,8,0
38986,1234,9,0
38986,10831,10,0
38986,18980,11,0
38986,23044,12,0
38986,13874,13,0
38986,45007,14,0
38986,27275,15,0
39001,13351,1,0
39001,5782,2,0
39001,27514,3,0
39001,19154,4,0
39001,18391,5,0
39001,5460,6,0
39001,46720,7,0
39001,43961,8,0
39001,41642,9,0
39001,37768,10,0
39001,4464,11,0
39001,22970,12,0
39001,39876,13,0
39001,13772,14,0
39001,15084,15,0
39001,4478,16,0
39001,30668,17,0
39001,46970,18,0
39015,5876,1,1
39015,18027,2,1
39015,24852,3,1
39015,10540,4,0
39015,16083,5,1
39015,40706,6,1
39015,47626,7,1
39015,13646,8,1
39015,48745,9,1
39015,12033,10,0
39015,18479,11,1
39015,15567,12,1
39015,18897,13,0
39015,21137,14,1
39015,1408,15,1
39015,34126,16,1
39015,13984,17,1
39015,45007,18,1
39015,40604,19,1
39015,27881,20,0
39015,5479,21,1
39055,24852,1,1
39055,28289,2,1
39055,26620,3,1
39055,47766,4,1
39055,26800,5,1
39055,42442,6,1
39055,31730,7,1
39055,33120,8,1
39055,19370,9,1
39055,16995,10,1
39055,43295,11,1
39055,12932,12,1
39055,28934,13,1
39055,21137,14,1
39055,2275,15,1
39055,8012,16,1
39055,40706,17,1
39142,47209,1,1
39142,21137,2,1
39142,38456,3,1
39142,27521,4,1
39142,3957,5,1
39142,49683,6,1
39142,43352,7,1
39142,41220,8,1
39142,43165,9,1
39167,38777,1,1
39167,24838,2,1
39167,17794,3,0
39167,34590,4,0
39167,22935,5,1
39167,8277,6,1
39167,24852,7,1
39167,21903,8,1
39167,39877,9,1
39169,36406,1,0
39169,22922,2,0
39169,7948,3,0
39169,31506,4,0
39169,27992,5,0
39169,8230,6,0
39169,32734,7,1
39197,5077,1,1
39197,13176,2,1
39197,5212,3,1
39197,9839,4,1
39199,28985,1,1
39199,9387,2,0
39357,29640,1,1
39357,3308,2,1
39357,22025,3,1
39357,47792,4,1
39357,15160,5,1
39357,48205,6,1
39357,11826,7,1
39357,28281,8,1
39357,33796,9,1
39357,11716,10,1
39357,21496,11,0
39357,4445,12,0
39395,28199,1,0
39395,204,2,0
39395,30252,3,1
39395,31066,4,0
39395,21616,5,0
39395,9825,6,1
39395,23695,7,0
39395,34050,8,0
39395,37625,9,1
39435,21903,1,1
39435,651,2,0
39435,14966,3,0
39435,4920,4,0
39435,8803,5,1
39534,34608,1,0
39534,48697,2,0
39534,49683,3,0
39534,41613,4,0
39534,24852,5,1
39534,39475,6,0
39534,24253,7,0
39534,46667,8,1
39534,47209,9,1
39534,28204,10,1
39534,13870,11,0
39534,30489,12,0
39534,31040,13,0
39577,5077,1,1
39577,24852,2,1
39577,32747,3,1
39577,30949,4,1
39577,19611,5,1
39577,42265,6,1
39577,38293,7,1
39577,24737,8,0
39577,21903,9,0
39577,27662,10,0
39577,21288,11,0
39577,21137,12,0
39577,46988,13,1
39577,10447,14,0
39577,5769,15,0
39577,16953,16,0
39577,5456,17,0
39577,42342,18,0
39577,13646,19,1
39688,24852,1,1
39688,22170,2,1
39688,49236,3,1
39688,8309,4,1
39688,26209,5,1
39688,22035,6,1
39688,24964,7,1
39688,43122,8,1
39688,5212,9,1
39688,45633,10,1
39688,33731,11,1
39688,26576,12,1
39688,6489,13,1
39688,4983,14,1
39688,23594,15,1
39688,28465,16,1
39688,36865,17,1
39688,40706,18,1
39688,8277,19,0
39703,5101,1,0
39703,22935,2,0
39703,21278,3,0
39703,14197,4,0
39703,42625,5,0
39703,43789,6,0
39703,25283,7,0
39703,25419,8,0
39703,33401,9,0
39703,34382,10,0
39703,23341,11,0
39703,43698,12,0
39703,47141,13,0
39703,48215,14,0
39703,3114,15,0
39719,33862,1,0
39719,44632,2,1
39719,26165,3,1
39722,34688,1,1
39722,1158,2,1
39722,2452,3,1
39722,46720,4,0
39737,49236,1,1
39737,20842,2,1
39737,32387,3,1
39752,41588,1,0
39752,2677,2,1
39752,28613,3,0
39752,39877,4,1
39752,35233,5,0
39752,45646,6,1
39752,38652,7,1
39752,177,8,1
39752,45636,9,1
39806,3274,1,1
39806,42495,2,1
39852,44987,1,0
39852,35989,2,1
39855,40571,1,1
39855,33787,2,1
39855,4957,3,0
39855,47087,4,0
39855,33754,5,1
39855,48523,6,1
39855,40002,7,1
39855,31893,8,1
39855,2596,9,0
39855,18370,10,0
39855,13176,11,1
39855,5646,12,0
39974,27796,1,0
39974,35976,2,0
39974,35124,3,1
39974,48965,4,1
39974,29095,5,1
39974,12011,6,1
39974,10673,7,1
39974,17341,8,1
39974,5223,9,0
39974,7881,10,1
39974,27117,11,0
39974,43951,12,0
39974,26914,13,1
39974,18429,14,1
39974,27203,15,0
39974,1845,16,0
39974,11679,17,0
39974,21410,18,1
39974,35761,19,1
40026,23102,1,1
40026,3308,2,1
40026,28199,3,1
40026,11826,4,1
40026,41148,5,1
40026,21333,6,1
40026,29640,7,1
40026,25509,8,0
40026,11461,9,1
40026,8536,10,0
40026,17742,11,1
40026,2425,12,0
40026,42644,13,0
40026,15809,14,0
40026,38739,15,1
40026,22053,16,0
40078,13176,1,1
40078,36550,2,1
40078,11182,3,1
40078,4920,4,0
40078,33401,5,0
40078,32839,6,0
40078,21174,7,0
40078,46667,8,0
40078,28535,9,0
40078,27104,10,1
40078,44632,11,0
40078,40706,12,0
40078,31714,13,0
40078,44882,14,0
40078,39475,15,0
40080,22242,1,0
40080,7131,2,1
40080,44560,3,0
40080,31915,4,1
40080,30376,5,0
40080,6128,6,1
40080,3693,7,1
40080,9015,8,0
40080,16249,9,0
40080,8518,10,1
40094,7862,1,0
40153,30850,1,1
40153,19213,2,1
40153,18998,3,0
40153,27954,4,0
40231,24852,1,0
40231,14858,2,0
40231,48634,3,0
40231,9411,4,1
40231,34812,5,0
40231,18027,6,1
40231,24925,7,0
40231,5555,8,0
40231,6576,9,0
40231,24604,10,0
40231,6166,11,0
40243,38108,1,0
40243,4605,2,0
40243,30391,3,1
40243,42701,4,0
40243,23265,5,0
40243,7806,6,0
40243,6891,7,0
40243,24214,8,0
40243,12442,9,1
40243,36870,10,0
40243,26168,11,1
40243,34458,12,0
40243,13113,13,0
40243,20899,14,1
40298,24267,1,1
40298,42504,2,1
40298,21903,3,1
40298,46906,4,1
40298,46979,5,0
40298,16797,6,1
40298,42633,7,0
40298,18599,8,0
40298,36735,9,0
40298,28993,10,0
40298,9138,11,0
40298,13249,12,1
40298,24489,13,0
40298,25890,14,0
40298,49235,15,0
40298,37047,16,0
40342,35883,1,1
40342,10246,2,1
40342,47766,3,1
40342,36695,4,1
40342,22312,5,1
40342,27845,6,1
40342,28204,7,1
40342,27044,8,1
40442,44523,1,1
40442,9199,2,1
40442,4136,3,0
40442,581,4,1
40442,22524,5,1
40442,15464,6,0
40442,5574,7,0
40442,27147,8,1
40442,33065,9,1
40442,14344,10,1
40442,26604,11,1
40442,9387,12,1
40442,32156,13,1
40442,29334,14,1
40442,19511,15,1
40442,23909,16,1
40442,43076,17,1
40442,41539,18,1
40442,8764,19,1
40442,35489,20,0
40442,26083,21,1
40442,49141,22,0
40442,35619,23,0
40442,11331,24,0
40442,32573,25,0
40442,18545,26,1
40442,16556,27,1
40442,40859,28,1
40442,44799,29,1
40442,11180,30,0
40442,46099,31,0
40442,9076,32,1
40442,43352,33,1
40442,24852,34,1
40442,4920,35,1
40442,6166,36,0
40442,24231,37,0
40442,15683,38,0
40442,40709,39,1
40442,5884,40,0
40442,18034,41,1
40442,41787,42,0
40442,29487,43,1
40442,36849,44,1
40442,42873,45,1
40442,22219,46,0
40442,33909,47,0
40442,8670,48,1
40442,7509,49,1
40445,9424,1,1
40445,41375,2,1
40445,25081,3,1
40445,46050,4,1
40542,36036,1,1
40561,30169,1,0
40561,9018,2,1
40561,17985,3,1
40561,47209,4,1
40570,27959,1,0
40570,44669,2,0
40570,20114,3,1
40570,48697,4,1
40570,45819,5,1
40570,42315,6,0
40570,26209,7,1
40570,42701,8,1
40570,46979,9,0
40570,10749,10,0
40570,5991,11,0
40570,48679,12,0
40570,47766,13,1
40570,7948,14,0
40570,8193,15,1
40570,31553,16,1
40605,47616,1,0
40605,5077,2,1
40605,28465,3,1
40605,33754,4,1
40605,20327,5,1
40605,7916,6,1
40605,10017,7,1
40605,23015,8,0
40605,47766,9,1
40605,27845,10,1
40605,20754,11,1
40605,28521,12,0
40605,21903,13,0
40605,35233,14,0
40605,37766,15,1
40605,38647,16,0
40605,42383,17,1
40605,48679,18,1
40640,39275,1,1
40640,20940,2,1
40659,24184,1,0
40659,4605,2,0
40659,17206,3,0
40659,41544,4,0
40659,5373,5,0
40659,11755,6,0
40659,9594,7,0
40659,46294,8,0
40659,17454,9,0
40659,5115,10,0
40659,19678,11,0
40677,39561,1,0
40677,10749,2,0
40677,1244,3,0
40677,32230,4,0
40677,47209,5,0
40677,13176,6,0
40677,27966,7,0
40677,8277,8,0
40677,32689,9,0
40677,20709,10,0
40677,43234,11,0
40700,5514,1,1
40700,4605,2,1
40700,31634,3,0
40700,6384,4,0
40700,10504,5,0
40700,35939,6,0
40700,7746,7,0
40700,29740,8,0
40700,3835,9,1
40700,45200,10,1
40700,20319,11,0
40775,15424,1,1
40880,4658,1,1
40880,47766,2,1
40964,5876,1,1
40964,24125,2,1
40964,33572,3,1
40964,30489,4,1
40964,46667,5,1
40964,13984,6,1
40964,29127,7,1
40964,28199,8,1
40964,6656,9,1
40964,39162,10,1
40964,34244,11,1
40964,42244,12,1
40964,31506,13,1
40964,41079,14,1
40964,30233,15,0
41022,22035,1,1
41022,31720,2,1
41022,11422,3,1
41022,24852,4,1
41022,26209,5,1
41022,49683,6,1
41022,27966,7,1
41022,37158,8,1
41022,13740,9,1
41022,21616,10,1
41022,4799,11,1
41022,47209,12,1
41022,27344,13,1
41022,48745,14,1
41022,25340,15,1
41022,35233,16,1
41022,19895,17,0
41022,49075,18,1
41022,2314,19,0
41022,18370,20,0
41022,14852,21,1
41022,7026,22,0
41022,18531,23,0
41022,41198,24,0
41022,23339,25,0
41022,7559,26,0
41022,47672,27,0
41022,30995,28,0
41022,4920,29,0
41022,46616,30,1
41022,38067,31,0
41022,4421,32,0
41022,49481,33,0
41022,35202,34,0
41022,42265,35,0
41022,29662,36,0
41022,28204,37,1
41054,27890,1,0
41054,5723,2,0
41054,40709,3,0
41054,20608,4,0
41054,19678,5,0
41054,47734,6,0
41054,34969,7,0
41054,42507,8,0
41289,19057,1,0
41289,9515,2,0
41289,9623,3,0
41289,24852,4,0
41289,23375,5,0
41289,41665,6,0
41289,18465,7,0
41289,20114,8,0
41289,49683,9,0
41289,21497,10,0
41289,21137,11,0
41289,33894,12,0
41289,27966,13,0
41289,26209,14,0
41289,21938,15,0
41289,23744,16,0
41289,44142,17,0
41289,7559,18,0
41289,16349,19,0
41289,22282,20,0
41289,19488,21,0
41289,24162,22,0
41289,32691,23,0
41289,13431,24,0
41289,41148,25,0
41289,8670,26,0
41289,28348,27,0
41289,37630,28,0
41289,40706,29,0
41289,7379,30,0
41289,36070,31,0
41289,44888,32,0
41289,26497,33,0
41376,6774,1,1
41376,3957,2,1
41376,26079,3,1
41376,3843,4,1
41376,35561,5,1
41376,45200,6,1
41376,39612,7,0
41376,1529,8,1
41376,34244,9,0
41376,2272,10,1
41376,30021,11,0
41441,38582,1,1
41441,11220,2,1
41441,24267,3,1
41441,5426,4,1
41441,16848,5,1
41441,27401,6,1
41441,41605,7,1
41469,49610,1,1
41469,15503,2,1
41469,46979,3,1
41469,47209,4,1
41469,42737,5,1
41469,34049,6,1
41469,25890,7,1
41469,27695,8,1
41469,24852,9,1
41469,48679,10,1
41469,8193,11,1
41469,5438,12,1
41469,29650,13,1
41469,18566,14,1
41469,10603,15,1
41469,4920,16,1
41521,42736,1,0
41521,38266,2,1
41521,31805,3,1
41521,47209,4,1
41521,47626,5,1
41521,31717,6,1
41521,41665,7,1
41521,21813,8,1
41521,21903,9,0
41521,10172,10,1
41521,25890,11,0
41521,38293,12,1
41521,15290,13,0
41521,24852,14,0
41521,1063,15,0
41596,40199,1,1
41596,6182,2,0
41596,33198,3,1
41596,46149,4,1
41711,19087,1,0
41711,42097,2,0
41711,25890,3,0
41711,46720,4,0
41711,22935,5,0
41711,33000,6,1
41711,6348,7,1
41711,31801,8,0
41711,19376,9,0
41711,9598,10,1
41711,21405,11,0
41711,19678,12,1
41711,12576,13,1
41711,24852,14,1
41711,21709,15,0
41711,16185,16,1
41714,37687,1,1
41714,37919,2,1
41796,4962,1,1
41796,36735,2,1
41796,45633,3,0
41796,28226,4,0
41796,42404,5,0
41796,27744,6,0
41796,1244,7,0
41841,13176,1,1
41841,45504,2,1
41841,38544,3,1
41841,47209,4,1
41841,24024,5,1
41841,21137,6,1
41841,18531,7,1
41841,39928,8,1
41841,37646,9,1
41841,10108,10,1
41841,48857,11,1
41841,17938,12,1
41841,33198,13,1
41841,38159,14,1
41841,5134,15,1
41841,27888,16,1
41841,35167,17,1
41841,49175,18,0
41841,26604,19,1
41846,47626,1,1
41846,37444,2,0
41846,25916,3,0
41846,14962,4,0
41846,32734,5,0
41846,5603,6,0
41931,22959,1,0
41931,27316,2,0
41931,31420,3,0
41931,42409,4,0
42071,23204,1,1
42071,41433,2,1
42071,30918,3,0
42071,24184,4,1
42071,15290,5,1
42071,34234,6,0
42071,8744,7,0
42071,35622,8,0
42071,24852,9,1
42071,10092,10,0
42071,12341,11,0
42071,21903,12,0
42071,29487,13,1
42071,42398,14,0
42071,16753,15,0
42071,46699,16,0
42125,37609,1,1
42125,19660,2,1
42125,28692,3,1
42125,30696,4,1
42125,10673,5,1
42125,27323,6,1
42125,22788,7,1
42125,39041,8,1
42125,8460,9,1
42125,45064,10,1
42125,44325,11,1
42125,41844,12,1
42125,48440,13,1
42125,40592,14,1
42125,26586,15,1
42125,246,16,1
42125,49199,17,1
42125,9139,18,1
42125,23051,19,1
42125,17925,20,1
42125,16464,21,1
42125,27495,22,1
42125,22699,23,1
42125,40545,24,1
42125,34703,25,1
42125,23549,26,1
42125,13068,27,1
42125,48587,28,1
42125,32428,29,1
42125,28379,30,1
42125,40490,31,1
42125,43488,32,1
42125,8193,33,1
42125,28829,34,1
42125,11563,35,1
42125,33237,36,1
42125,24794,37,1
42125,1247,38,1
42125,32637,39,1
42125,37113,40,1
42125,3555,41,1
42125,46089,42,1
42125,8536,43,1
42125,8484,44,1
42125,45149,45,1
42125,26593,46,1
42125,45529,47,1
42125,47631,48,1
42125,30910,49,1
42131,28377,1,1
42131,24852,2,1
42131,27966,3,0
42131,39275,4,0
42131,26604,5,0
42131,16848,6,1
42131,14891,7,1
42131,4472,8,0
42173,19145,1,1
42173,37288,2,0
42173,29926,3,0
42173,26223,4,0
42173,16617,5,0
42173,28985,6,1
42173,42265,7,0
42189,1979,1,1
42189,31553,2,1
42189,23485,3,1
42189,25330,4,0
42209,24852,1,1
42209,27086,2,1
42209,47766,3,1
42209,21903,4,1
42209,10761,5,1
42209,11068,6,1
42209,29675,7,1
42209,21405,8,1
42209,39190,9,1
42209,49683,10,1
42209,30489,11,1
42209,40268,12,1
42209,19019,13,1
42209,31717,14,1
42209,32360,15,1
42209,41950,16,1
42209,13629,17,1
42209,14161,18,1
42209,18441,19,1
42238,43739,1,1
42238,38928,2,1
42238,43352,3,1
42238,39922,4,1
42238,35269,5,1
42238,15772,6,1
42238,19828,7,1
42261,13203,1,0
42261,35914,2,1
42261,5385,3,0
42261,13176,4,1
42261,26298,5,0
42261,19057,6,0
42261,27966,7,0
42261,2717,8,1
42261,31683,9,1
42261,15872,10,1
42278,20842,1,1
42363,47111,1,0
42363,34407,2,0
42363,41148,3,1
42363,23799,4,1
42363,46041,5,0
42363,38739,6,0
42363,34466,7,0
42363,11563,8,0
42363,36114,9,0
42363,42491,10,1
42363,11461,11,0
42363,48071,12,0
42384,37876,1,1
42396,37029,1,1
42396,13176,2,1
42396,17316,3,1
42396,40298,4,1
42510,36115,1,1
42510,10680,2,0
42510,40310,3,0
42510,45681,4,1
42510,42987,5,1
42510,33705,6,1
42510,44142,7,0
42510,28993,8,0
42510,12980,9,0
42651,21225,1,0
42651,34063,2,1
42651,9366,3,1
42651,30696,4,1
42651,7026,5,1
42651,47361,6,1
42651,6416,7,1
42651,34898,8,1
42651,47965,9,0
42651,6243,10,0
42659,47209,1,1
42659,31555,2,1
42659,13176,3,1
42659,38777,4,1
42659,5876,5,1
42705,4952,1,0
42705,10339,2,0
42705,49519,3,0
42705,26911,4,1
42705,40146,5,0
42705,12395,6,0
42705,3583,7,0
42710,24852,1,1
42710,47626,2,1
42710,26209,3,1
42710,45066,4,1
42710,34050,5,1
42710,19800,6,1
42710,46817,7,1
42710,32211,8,1
42710,19786,9,1
42710,8519,10,0
42710,36685,11,0
42710,20114,12,0
42710,24391,13,0
42710,37565,14,1
42710,31210,15,0
42710,37999,16,0
42710,2707,17,0
42710,49113,18,0
42710,1464,19,0
42710,14061,20,0
42710,13869,21,0
42710,28842,22,1
42710,35123,23,0
42747,20345,1,0
42747,44172,2,0
42747,40199,3,0
42755,39275,1,1
42755,16797,2,1
42755,4920,3,0
42846,16797,1,1
42846,10089,2,1
42846,27966,3,1
42846,30639,4,1
42846,42479,5,0
42846,40501,6,1
42846,38777,7,1
42846,26209,8,0
42846,17835,9,1
42846,41433,10,0
42846,40418,11,0
42846,14126,12,0
42846,18829,13,0
42846,39883,14,0
42846,30219,15,0
42846,38751,16,0
42846,11224,17,0
42846,35815,18,0
42846,9377,19,0
42846,39776,20,0
42858,24920,1,1
42858,32085,2,0
42858,33394,3,0
42858,29731,4,0
42858,33231,5,1
43015,47912,1,1
43015,19660,2,1
43015,13176,3,1
43015,26131,4,1
43015,18465,5,1
43015,8309,6,1
43015,28465,7,1
43015,17468,8,0
43015,8490,9,1
43015,27845,10,1
43015,20400,11,0
43015,13885,12,0
43015,5450,13,0
43015,15462,14,1
43015,8193,15,0
43015,23801,16,0
43015,7411,17,0
43015,46900,18,0
43015,10221,19,0
43015,7628,20,0
43015,12283,21,0
43015,31557,22,1
43070,21903,1,1
43070,1158,2,1
43070,17948,3,0
43070,24830,4,0
43070,23288,5,1
43070,33198,6,1
43070,30391,7,1
43070,28199,8,0
43070,29668,9,0
43070,28842,10,0
43070,41972,11,1
43070,47626,12,0
43070,39479,13,0
43107,9358,1,0
43107,23288,2,1
43107,17313,3,1
43120,35065,1,1
43120,21137,2,1
43120,49235,3,1
43120,13829,4,0
43120,31040,5,0
43120,25623,6,0
43120,30489,7,0
43120,28535,8,0
43262,7147,1,1
43262,23288,2,1
43262,9076,3,1
43262,13575,4,1
43262,18359,5,0
43298,30233,1,1
43298,37646,2,1
43298,22035,3,0
43298,38383,4,0
43298,34126,5,1
43298,16274,6,0
43298,8588,7,0
43298,4589,8,0
43298,18531,9,0
43298,25890,10,0
43298,45007,11,1
43298,27845,12,1
43298,9561,13,0
43298,21137,14,1
43319,18027,1,1
43319,49683,2,1
43321,14917,1,1
43321,33754,2,1
43321,25890,3,1
43321,424,4,1
43321,28934,5,1
43321,24852,6,1
43321,28204,7,0
43321,12206,8,0
43375,35989,1,1
43375,35221,2,1
43375,20119,3,1
43375,26620,4,1
43375,44632,5,1
43375,21709,6,1
43375,23178,7,1
43375,35233,8,1
43375,30391,9,1
43375,29967,10,1
43376,21903,1,1
43376,4472,2,0
43376,5785,3,0
43376,24852,4,1
43376,4799,5,0
43376,24964,6,0
43376,11610,7,0
43376,23836,8,0
43376,16710,9,0
43376,41289,10,0
43376,3988,11,0
43448,7500,1,0
43448,35921,2,1
43448,28058,3,1
43448,22888,4,1
43448,32478,5,1
43448,45066,6,1
43448,4920,7,1
43448,38875,8,1
43448,48171,9,1
43454,4137,1,1
43454,32553,2,1
43454,42508,3,1
43539,13176,1,1
43539,9550,2,1
43539,47388,3,1
43539,48857,4,1
